config_name,theta_hat,se,true_effect,z
1_非线性,0.9913908865471923,0.047589592752973954,1.0,-0.18090328062892877
1_非线性,0.893576479785625,0.04882184457588148,1.0,-2.179834070975461
1_非线性,0.9149079639384318,0.04717386565515364,1.0,-1.8037961248204835
1_非线性,1.009069007125641,0.050017992308767405,1.0,0.1813148970405855
1_非线性,0.9753861989553608,0.052669827498781435,1.0,-0.46732260600642056
1_非线性,1.0172489859553877,0.0533052293784219,1.0,0.3235890016143546
1_非线性,1.0235954351215417,0.05278933122425519,1.0,0.44697355648067555
1_非线性,0.9303576364833522,0.054065258861744986,1.0,-1.2881167127070705
1_非线性,1.0357109217570242,0.04756752714437413,1.0,0.7507416067401719
1_非线性,0.9537141606149748,0.04638503688179142,1.0,-0.9978614332673909
1_非线性,1.0149814332416376,0.05266993284526597,1.0,0.284439953353465
1_非线性,1.054905009563667,0.04736090121609453,1.0,1.1592897971504126
1_非线性,1.0793837756754432,0.054303476534677014,1.0,1.461854392043398
1_非线性,0.8852980708804586,0.05653128683712726,1.0,-2.028999082402104
2_交互,0.9935692599961223,0.04866932144210179,1.0,-0.1321312854449354
2_交互,1.0277741463515158,0.04789331232857603,1.0,0.5799170072215706
2_交互,0.955232859967557,0.058729171862048964,1.0,-0.7622641119067386
2_交互,1.0064559027838265,0.0474571139935821,1.0,0.13603656523866012
2_交互,0.943670277628347,0.05129509831480818,1.0,-1.0981501980159265
2_交互,0.9785477047382561,0.047764332400018816,1.0,-0.4491279200153839
2_交互,1.004606374156557,0.052942992534368565,1.0,0.08700630500942455
2_交互,0.922560794539581,0.05124847685907994,1.0,-1.5110537952836498
2_交互,0.9613278018963979,0.04562332833224452,1.0,-0.847640878411546
2_交互,1.0281691695995245,0.05665258159378731,1.0,0.497226583626926
2_交互,1.0457390668858155,0.05305727873022496,1.0,0.8620695968668198
2_交互,1.1042624154825909,0.047947163044738936,1.0,2.1745273100997617
2_交互,0.9964778848914456,0.05279205551122745,1.0,-0.0667167639988051
2_交互,1.1535978806375733,0.05368567764293737,1.0,2.861058803414022
2_交互,0.9979468585804717,0.05225716727727293,1.0,-0.03928918321642761
2_交互,0.993546122799414,0.05367657736546837,1.0,-0.12023637715652763
2_交互,1.0316541194869364,0.04240615861365253,1.0,0.7464509996136616
2_交互,0.9548696528269736,0.0538001312337189,1.0,-0.8388519904713778
2_交互,0.9786877581476162,0.05118757799136598,1.0,-0.41635573880793125
2_交互,1.0366360144845832,0.05107693570265857,1.0,0.7172711906183574
2_交互,0.9741863543541637,0.043683477506537796,1.0,-0.590924695543595
2_交互,1.009017631664587,0.04907565235134903,1.0,0.1837496035717807
2_交互,0.9446456480275618,0.051002876231409644,1.0,-1.0853182420788408
2_交互,1.1133580824688272,0.0541582320721457,1.0,2.0930905262531407
2_交互,1.018875083589835,0.057554331825669915,1.0,0.3279524406087626
2_交互,0.9737910753161874,0.055263073479720905,1.0,-0.4742574568066713
2_交互,0.9585077111754198,0.047293063639009834,1.0,-0.8773440676479072
2_交互,0.9952506024907621,0.047117522710409684,1.0,-0.10079896471697518
2_交互,0.9417132022757516,0.05145528809881042,1.0,-1.1327659386984543
2_交互,0.9445844734773247,0.051752996846326775,1.0,-1.07076942205345
2_交互,0.9132586882027734,0.050755772598521216,1.0,-1.7089940189335977
2_交互,1.0802592616089526,0.05510519137591859,1.0,1.4564736934028055
2_交互,1.0313664945636334,0.05130089905956369,1.0,0.6114219270741208
2_交互,0.9433939289854733,0.04326268769597565,1.0,-1.308427054100763
2_交互,1.0201275953445441,0.052746437113863245,1.0,0.3815915623095994
2_交互,0.9913908865471923,0.047589592752973954,1.0,-0.18090328062892877
2_交互,0.893576479785625,0.04882184457588148,1.0,-2.179834070975461
2_交互,0.9149079639384318,0.04717386565515364,1.0,-1.8037961248204835
2_交互,1.009069007125641,0.050017992308767405,1.0,0.1813148970405855
2_交互,0.9753861989553608,0.052669827498781435,1.0,-0.46732260600642056
2_交互,1.0172489859553877,0.0533052293784219,1.0,0.3235890016143546
2_交互,1.0235954351215417,0.05278933122425519,1.0,0.44697355648067555
2_交互,0.9303576364833522,0.054065258861744986,1.0,-1.2881167127070705
2_交互,1.0357109217570242,0.04756752714437413,1.0,0.7507416067401719
2_交互,0.9537141606149748,0.04638503688179142,1.0,-0.9978614332673909
2_交互,1.0149814332416376,0.05266993284526597,1.0,0.284439953353465
2_交互,1.054905009563667,0.04736090121609453,1.0,1.1592897971504126
2_交互,1.0793837756754432,0.054303476534677014,1.0,1.461854392043398
2_交互,0.8852980708804586,0.05653128683712726,1.0,-2.028999082402104
2_交互,1.06920946785317,0.05190763645767989,1.0,1.3333195763901964
3_稀疏性,1.0277741463515158,0.04789331232857603,1.0,0.5799170072215706
3_稀疏性,0.955232859967557,0.058729171862048964,1.0,-0.7622641119067386
3_稀疏性,1.0064559027838265,0.0474571139935821,1.0,0.13603656523866012
3_稀疏性,0.943670277628347,0.05129509831480818,1.0,-1.0981501980159265
3_稀疏性,0.9785477047382561,0.047764332400018816,1.0,-0.4491279200153839
3_稀疏性,1.004606374156557,0.052942992534368565,1.0,0.08700630500942455
3_稀疏性,0.922560794539581,0.05124847685907994,1.0,-1.5110537952836498
3_稀疏性,0.9613278018963979,0.04562332833224452,1.0,-0.847640878411546
3_稀疏性,1.0281691695995245,0.05665258159378731,1.0,0.497226583626926
3_稀疏性,1.0457390668858155,0.05305727873022496,1.0,0.8620695968668198
3_稀疏性,1.1042624154825909,0.047947163044738936,1.0,2.1745273100997617
3_稀疏性,0.9964778848914456,0.05279205551122745,1.0,-0.0667167639988051
3_稀疏性,1.1535978806375733,0.05368567764293737,1.0,2.861058803414022
3_稀疏性,0.9979468585804717,0.05225716727727293,1.0,-0.03928918321642761
3_稀疏性,0.993546122799414,0.05367657736546837,1.0,-0.12023637715652763
3_稀疏性,1.0316541194869364,0.04240615861365253,1.0,0.7464509996136616
3_稀疏性,0.9548696528269736,0.0538001312337189,1.0,-0.8388519904713778
3_稀疏性,0.9786877581476162,0.05118757799136598,1.0,-0.41635573880793125
3_稀疏性,1.0366360144845832,0.05107693570265857,1.0,0.7172711906183574
3_稀疏性,0.9741863543541637,0.043683477506537796,1.0,-0.590924695543595
3_稀疏性,1.009017631664587,0.04907565235134903,1.0,0.1837496035717807
3_稀疏性,0.9446456480275618,0.051002876231409644,1.0,-1.0853182420788408
3_稀疏性,1.1133580824688272,0.0541582320721457,1.0,2.0930905262531407
3_稀疏性,1.018875083589835,0.057554331825669915,1.0,0.3279524406087626
3_稀疏性,0.9737910753161874,0.055263073479720905,1.0,-0.4742574568066713
3_稀疏性,0.9585077111754198,0.047293063639009834,1.0,-0.8773440676479072
3_稀疏性,0.9952506024907621,0.047117522710409684,1.0,-0.10079896471697518
3_稀疏性,0.9417132022757516,0.05145528809881042,1.0,-1.1327659386984543
3_稀疏性,0.9445844734773247,0.051752996846326775,1.0,-1.07076942205345
3_稀疏性,0.9132586882027734,0.050755772598521216,1.0,-1.7089940189335977
3_稀疏性,1.0802592616089526,0.05510519137591859,1.0,1.4564736934028055
3_稀疏性,1.0313664945636334,0.05130089905956369,1.0,0.6114219270741208
3_稀疏性,0.9433939289854733,0.04326268769597565,1.0,-1.308427054100763
3_稀疏性,1.0201275953445441,0.052746437113863245,1.0,0.3815915623095994
3_稀疏性,0.9913908865471923,0.047589592752973954,1.0,-0.18090328062892877
3_稀疏性,0.893576479785625,0.04882184457588148,1.0,-2.179834070975461
3_稀疏性,0.9149079639384318,0.04717386565515364,1.0,-1.8037961248204835
3_稀疏性,1.009069007125641,0.050017992308767405,1.0,0.1813148970405855
3_稀疏性,0.9753861989553608,0.052669827498781435,1.0,-0.46732260600642056
3_稀疏性,1.0172489859553877,0.0533052293784219,1.0,0.3235890016143546
3_稀疏性,1.0235954351215417,0.05278933122425519,1.0,0.44697355648067555
3_稀疏性,0.9303576364833522,0.054065258861744986,1.0,-1.2881167127070705
3_稀疏性,1.0357109217570242,0.04756752714437413,1.0,0.7507416067401719
3_稀疏性,0.9537141606149748,0.04638503688179142,1.0,-0.9978614332673909
3_稀疏性,1.0149814332416376,0.05266993284526597,1.0,0.284439953353465
3_稀疏性,1.054905009563667,0.04736090121609453,1.0,1.1592897971504126
3_稀疏性,1.0793837756754432,0.054303476534677014,1.0,1.461854392043398
3_稀疏性,0.8852980708804586,0.05653128683712726,1.0,-2.028999082402104
3_稀疏性,1.06920946785317,0.05190763645767989,1.0,1.3333195763901964
3_稀疏性,0.8868160460861558,0.04921582071626498,1.0,-2.29974736307585
4_偏态,0.955232859967557,0.058729171862048964,1.0,-0.7622641119067386
4_偏态,1.0064559027838265,0.0474571139935821,1.0,0.13603656523866012
4_偏态,0.943670277628347,0.05129509831480818,1.0,-1.0981501980159265
4_偏态,0.9785477047382561,0.047764332400018816,1.0,-0.4491279200153839
4_偏态,1.004606374156557,0.052942992534368565,1.0,0.08700630500942455
4_偏态,0.922560794539581,0.05124847685907994,1.0,-1.5110537952836498
4_偏态,0.9613278018963979,0.04562332833224452,1.0,-0.847640878411546
4_偏态,1.0281691695995245,0.05665258159378731,1.0,0.497226583626926
4_偏态,1.0457390668858155,0.05305727873022496,1.0,0.8620695968668198
4_偏态,1.1042624154825909,0.047947163044738936,1.0,2.1745273100997617
4_偏态,0.9964778848914456,0.05279205551122745,1.0,-0.0667167639988051
4_偏态,1.1535978806375733,0.05368567764293737,1.0,2.861058803414022
4_偏态,0.9979468585804717,0.05225716727727293,1.0,-0.03928918321642761
4_偏态,0.993546122799414,0.05367657736546837,1.0,-0.12023637715652763
4_偏态,1.0316541194869364,0.04240615861365253,1.0,0.7464509996136616
4_偏态,0.9548696528269736,0.0538001312337189,1.0,-0.8388519904713778
4_偏态,0.9786877581476162,0.05118757799136598,1.0,-0.41635573880793125
4_偏态,1.0366360144845832,0.05107693570265857,1.0,0.7172711906183574
4_偏态,0.9741863543541637,0.043683477506537796,1.0,-0.590924695543595
4_偏态,1.009017631664587,0.04907565235134903,1.0,0.1837496035717807
4_偏态,0.9446456480275618,0.051002876231409644,1.0,-1.0853182420788408
4_偏态,1.1133580824688272,0.0541582320721457,1.0,2.0930905262531407
4_偏态,1.018875083589835,0.057554331825669915,1.0,0.3279524406087626
4_偏态,0.9737910753161874,0.055263073479720905,1.0,-0.4742574568066713
4_偏态,0.9585077111754198,0.047293063639009834,1.0,-0.8773440676479072
4_偏态,0.9952506024907621,0.047117522710409684,1.0,-0.10079896471697518
4_偏态,0.9417132022757516,0.05145528809881042,1.0,-1.1327659386984543
4_偏态,0.9445844734773247,0.051752996846326775,1.0,-1.07076942205345
4_偏态,0.9132586882027734,0.050755772598521216,1.0,-1.7089940189335977
4_偏态,1.0802592616089526,0.05510519137591859,1.0,1.4564736934028055
4_偏态,1.0313664945636334,0.05130089905956369,1.0,0.6114219270741208
4_偏态,0.9433939289854733,0.04326268769597565,1.0,-1.308427054100763
4_偏态,1.0201275953445441,0.052746437113863245,1.0,0.3815915623095994
4_偏态,0.9913908865471923,0.047589592752973954,1.0,-0.18090328062892877
4_偏态,0.893576479785625,0.04882184457588148,1.0,-2.179834070975461
4_偏态,0.9149079639384318,0.04717386565515364,1.0,-1.8037961248204835
4_偏态,1.009069007125641,0.050017992308767405,1.0,0.1813148970405855
4_偏态,0.9753861989553608,0.052669827498781435,1.0,-0.46732260600642056
4_偏态,1.0172489859553877,0.0533052293784219,1.0,0.3235890016143546
4_偏态,1.0235954351215417,0.05278933122425519,1.0,0.44697355648067555
4_偏态,0.9303576364833522,0.054065258861744986,1.0,-1.2881167127070705
4_偏态,1.0357109217570242,0.04756752714437413,1.0,0.7507416067401719
4_偏态,0.9537141606149748,0.04638503688179142,1.0,-0.9978614332673909
4_偏态,1.0149814332416376,0.05266993284526597,1.0,0.284439953353465
4_偏态,1.054905009563667,0.04736090121609453,1.0,1.1592897971504126
4_偏态,1.0793837756754432,0.054303476534677014,1.0,1.461854392043398
4_偏态,0.8852980708804586,0.05653128683712726,1.0,-2.028999082402104
4_偏态,1.06920946785317,0.05190763645767989,1.0,1.3333195763901964
4_偏态,0.8868160460861558,0.04921582071626498,1.0,-2.29974736307585
4_偏态,0.9343343752979474,0.055358964634526706,1.0,-1.1861786999733333
5_异质性,1.0064559027838265,0.0474571139935821,1.0,0.13603656523866012
5_异质性,0.943670277628347,0.05129509831480818,1.0,-1.0981501980159265
5_异质性,0.9785477047382561,0.047764332400018816,1.0,-0.4491279200153839
5_异质性,1.004606374156557,0.052942992534368565,1.0,0.08700630500942455
5_异质性,0.922560794539581,0.05124847685907994,1.0,-1.5110537952836498
5_异质性,0.9613278018963979,0.04562332833224452,1.0,-0.847640878411546
5_异质性,1.0281691695995245,0.05665258159378731,1.0,0.497226583626926
5_异质性,1.0457390668858155,0.05305727873022496,1.0,0.8620695968668198
5_异质性,1.1042624154825909,0.047947163044738936,1.0,2.1745273100997617
5_异质性,0.9964778848914456,0.05279205551122745,1.0,-0.0667167639988051
5_异质性,1.1535978806375733,0.05368567764293737,1.0,2.861058803414022
5_异质性,0.9979468585804717,0.05225716727727293,1.0,-0.03928918321642761
5_异质性,0.993546122799414,0.05367657736546837,1.0,-0.12023637715652763
5_异质性,1.0316541194869364,0.04240615861365253,1.0,0.7464509996136616
5_异质性,0.9548696528269736,0.0538001312337189,1.0,-0.8388519904713778
5_异质性,0.9786877581476162,0.05118757799136598,1.0,-0.41635573880793125
5_异质性,1.0366360144845832,0.05107693570265857,1.0,0.7172711906183574
5_异质性,0.9741863543541637,0.043683477506537796,1.0,-0.590924695543595
5_异质性,1.009017631664587,0.04907565235134903,1.0,0.1837496035717807
5_异质性,0.9446456480275618,0.051002876231409644,1.0,-1.0853182420788408
5_异质性,1.1133580824688272,0.0541582320721457,1.0,2.0930905262531407
5_异质性,1.018875083589835,0.057554331825669915,1.0,0.3279524406087626
5_异质性,0.9737910753161874,0.055263073479720905,1.0,-0.4742574568066713
5_异质性,0.9585077111754198,0.047293063639009834,1.0,-0.8773440676479072
5_异质性,0.9952506024907621,0.047117522710409684,1.0,-0.10079896471697518
5_异质性,0.9417132022757516,0.05145528809881042,1.0,-1.1327659386984543
5_异质性,0.9445844734773247,0.051752996846326775,1.0,-1.07076942205345
5_异质性,0.9132586882027734,0.050755772598521216,1.0,-1.7089940189335977
5_异质性,1.0802592616089526,0.05510519137591859,1.0,1.4564736934028055
5_异质性,1.0313664945636334,0.05130089905956369,1.0,0.6114219270741208
5_异质性,0.9433939289854733,0.04326268769597565,1.0,-1.308427054100763
5_异质性,1.0201275953445441,0.052746437113863245,1.0,0.3815915623095994
5_异质性,0.9913908865471923,0.047589592752973954,1.0,-0.18090328062892877
5_异质性,0.893576479785625,0.04882184457588148,1.0,-2.179834070975461
5_异质性,0.9149079639384318,0.04717386565515364,1.0,-1.8037961248204835
5_异质性,1.009069007125641,0.050017992308767405,1.0,0.1813148970405855
5_异质性,0.9753861989553608,0.052669827498781435,1.0,-0.46732260600642056
5_异质性,1.0172489859553877,0.0533052293784219,1.0,0.3235890016143546
5_异质性,1.0235954351215417,0.05278933122425519,1.0,0.44697355648067555
5_异质性,0.9303576364833522,0.054065258861744986,1.0,-1.2881167127070705
5_异质性,1.0357109217570242,0.04756752714437413,1.0,0.7507416067401719
5_异质性,0.9537141606149748,0.04638503688179142,1.0,-0.9978614332673909
5_异质性,1.0149814332416376,0.05266993284526597,1.0,0.284439953353465
5_异质性,1.054905009563667,0.04736090121609453,1.0,1.1592897971504126
5_异质性,1.0793837756754432,0.054303476534677014,1.0,1.461854392043398
5_异质性,0.8852980708804586,0.05653128683712726,1.0,-2.028999082402104
5_异质性,1.06920946785317,0.05190763645767989,1.0,1.3333195763901964
5_异质性,0.8868160460861558,0.04921582071626498,1.0,-2.29974736307585
5_异质性,0.9343343752979474,0.055358964634526706,1.0,-1.1861786999733333
5_异质性,1.0613474426462313,0.051291214695768104,1.0,1.196061411493397
