config_name,theta_hat,se,true_effect,z,run_id,seed_used,n_samples,d_dim,dgp_num,n_runs,nonlinearity,sparse_k,skewness,interaction,heterogeneous,noise_std,rho,s1,a0,a1,b0,b1
0_基准,1.0247654403120787,0.15077560269981732,1.0,0.16425363167928977,0,60,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.285522500730527,0.15391033693320205,1.0,1.8551223161472608,1,61,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7227188666217423,0.11157196150505187,1.0,-2.485222359075426,2,62,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.170887278310244,0.10237880281251535,1.0,1.66916660105107,3,63,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0560420789907101,0.15263133230497017,1.0,0.3671728349899571,4,64,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7471570491185892,0.16999563041233157,1.0,-1.4873497058020233,5,65,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9461463103567344,0.11416373011728109,1.0,-0.47172328363781935,6,66,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8908429537297102,0.10577046698620009,1.0,-1.0320181935523791,7,67,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0882439590774415,0.10983098047422765,1.0,0.803452347383427,8,68,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.2674383005111531,0.13726475227264676,1.0,1.9483392209818349,9,69,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.87338601561911,0.10261987680071576,1.0,-1.2338154003709239,10,70,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.010195662067495,0.1825045669195927,1.0,0.05586524348175341,11,71,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8047903051567441,0.0990735968087426,1.0,-1.9703503368319208,12,72,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0735044907459494,0.13630659491815747,1.0,0.5392585060912404,13,73,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8205033678805879,0.11958603294258895,1.0,-1.5009832478144431,14,74,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8966361760384475,0.14119373434675114,1.0,-0.7320708984699428,15,75,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.3133764034355302,0.13026985065051996,1.0,2.405594248175177,16,76,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.3560901315602152,0.1566419228639671,1.0,2.2732747724851112,17,77,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7242250831208565,0.09784856350490224,1.0,-2.818384930764232,18,78,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0544732055947763,0.0951489770645336,1.0,0.5725043744593338,19,79,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.2412907248049851,0.12091227404643318,1.0,1.99558503640684,20,80,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9376430849072989,0.09796180768996704,1.0,-0.6365431239289753,21,81,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9510806012169934,0.18934115292364803,1.0,-0.2583664355457545,22,82,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.734000299017006,0.1976641641692163,1.0,-1.3457153556437118,23,83,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0165833240943294,0.1104066939855265,1.0,0.15020216162349123,24,84,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8459326653663227,0.15864780151701638,1.0,-0.9711280784256704,25,85,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8264195472483048,0.1506004366701113,1.0,-1.1525893057795136,26,86,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8377590360743179,0.1651205661863605,1.0,-0.9825606081229857,27,87,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9870751639071833,0.19353162040136346,1.0,-0.06678410518142718,28,88,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7352850686779036,0.13447455328060656,1.0,-1.9685131860577274,29,89,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0425856408889498,0.12889087576785166,1.0,0.3304007412103535,30,90,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1059600753511392,0.14369549304872695,1.0,0.7373931715117067,31,91,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.5673977817338803,0.16937853865317457,1.0,-2.5540556773366143,32,92,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9399136212639252,0.1440057057449517,1.0,-0.41724998620883613,33,93,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8128391137655357,0.13290985728619895,1.0,-1.40817912272259,34,94,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8362817177186516,0.13895177600715267,1.0,-1.178238141216136,35,95,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0634343329421716,0.11997508067928304,1.0,0.5287292376301378,36,96,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0755578347046704,0.15151417860521316,1.0,0.4986849112091655,37,97,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.748034131051291,0.17281455807661977,1.0,-1.4580129808103108,38,98,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.845063412266801,0.1331526697890145,1.0,-1.163601060186791,39,99,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0012306019433845,0.18198500890798358,1.0,0.0067621061249432905,40,100,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1940458435966155,0.13124847077280988,1.0,1.4784617485753977,41,101,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.6901289992906804,0.134485954186101,1.0,-2.3041142295092145,42,102,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1385107282186824,0.1548403544703893,1.0,0.8945389507305107,43,103,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1843403219233024,0.12313164289235763,1.0,1.4970995074308702,44,104,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0278443066364342,0.14757166514676825,1.0,0.18868328556665337,45,105,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0238493665396464,0.12662713078972035,1.0,0.18834325938610405,46,106,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.2622243217967797,0.1263859049941102,1.0,2.0747908701448927,47,107,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1328217975757424,0.1492847726251107,1.0,0.8897210026188626,48,108,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0188353533031476,0.15246642233919738,1.0,0.1235377141679359,49,109,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9459752009501807,0.0931828036199569,1.0,-0.5797721999239012,50,110,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9369409027882186,0.11546249170673045,1.0,-0.5461435681809869,51,111,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0624815334729252,0.16520203422664353,1.0,0.37821285776182195,52,112,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8770377301662319,0.13755834495982922,1.0,-0.8938917509488534,53,113,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.89672023518267,0.15462462601862076,1.0,-0.6679386555469664,54,114,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.2028979535939215,0.12377801078493997,1.0,1.6392083885275042,55,115,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.030118089399868,0.09503303280807726,1.0,0.316922321743563,56,116,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9867038128118731,0.1168719506814093,1.0,-0.11376713668767294,57,117,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.6635398272801434,0.15201084316317276,1.0,-2.213395871758245,58,118,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0299587046883103,0.15971597241864421,1.0,0.18757488205239212,59,119,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8558015118502462,0.19188562634857326,1.0,-0.7514814470147307,60,120,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1505576169902483,0.152300512524405,1.0,0.9885562070326098,61,121,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1407434408103947,0.13157051738810266,1.0,1.0697186847356845,62,122,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7167475162084207,0.12056302607583588,1.0,-2.3494141861818347,63,123,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.3154766999227792,0.14828089101981107,1.0,2.1275613988631203,64,124,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.966121622652927,0.09229332075488579,1.0,-0.3670729048426785,65,125,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8470062796322007,0.13216138312335474,1.0,-1.1576280207736662,66,126,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1455205891561016,0.12206509257935846,1.0,1.19215564483756,67,127,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8594628243235897,0.15963242936172142,1.0,-0.8803798591447736,68,128,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1526922732186888,0.12199248779885859,1.0,1.2516530810524014,69,129,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.7059786146920106,0.15124564791896675,1.0,-1.943998980159204,70,130,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.12166224991822,0.12070146875459153,1.0,1.0079599790585976,71,131,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8407786600805973,0.2023351222150018,1.0,-0.7869189401047916,72,132,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0573711922033953,0.12489951550882834,1.0,0.4593387890230852,73,133,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9256704311882965,0.13288711485401175,1.0,-0.5593436872593788,74,134,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.6408246484020663,0.13851018669160692,1.0,-2.5931331130008366,75,135,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1940037295442014,0.1050168083039625,1.0,1.847358843573627,76,136,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0851495033974103,0.13478953628226464,1.0,0.6317219106615041,77,137,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0372075794255757,0.14427990016512793,1.0,0.2578847045429874,78,138,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.098013324617469,0.1682199809456785,1.0,0.5826497189362984,79,139,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.1659604009980846,0.15143222708006301,1.0,1.0959384550974112,80,140,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.9908637214891993,0.15212232468422315,1.0,-0.060058762116381295,81,141,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,1.0939374103497028,0.12703217590518107,1.0,0.7394772991987422,82,142,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
0_基准,0.8894382905802224,0.1142959517524517,1.0,-0.9673283062486595,83,143,50,3,3,100,0.0,0,0.3,0.0,0.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25
