config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,noise_std,rho,s1,a0,a1,b0,b1,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate
0_基准,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.020091828765559705,0.07886856569754566,0.005816569072043501,0.94,1.0,0.9799081712344403
inter_0.25,200,20,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01776001688460227,0.07897665487993047,0.005921893816282286,0.94,1.0,0.9822399831153977
inter_0.5,200,20,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015390822429416473,0.07654666250523857,0.005622514125637066,0.95,1.0,0.9846091775705835
inter_1.0,200,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017054385537988992,0.07697587746203156,0.005634433644971326,0.95,1.0,0.982945614462011
hete_0.15,200,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.0165350917175211,0.07681521341660556,0.005627167754131821,0.95,1.0,0.9834649082824789
hete_0.3,200,20,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01707787552020168,0.07662582655510969,0.005579863462970253,0.95,1.0,0.9829221244797983
hete_0.5,200,20,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.01776922054340091,0.07718058720503296,0.00564109784259368,0.95,1.0,0.9822307794565991
noise_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,0.5,0.7,1.0,1.0,0.25,1.0,0.25,-0.01679092844848884,0.07707356819192962,0.005658399635673756,0.95,1.0,0.9832090715515112
noise_1.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015953998556059945,0.07628080077995752,0.0055642304977048095,0.95,1.0,0.98404600144394
noise_2.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,2.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.017350189721661913,0.0782275675304647,0.005818523238355753,0.94,1.0,0.9826498102783381
rho_0.3,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.3,1.0,1.0,0.25,1.0,0.25,-0.016647829653433255,0.07806100666310674,0.005816370529087867,0.94,1.0,0.9833521703465667
rho_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,0.25,-0.01578597306248941,0.07816477911272472,0.005860535748211412,0.94,1.0,0.9842140269375106
rho_0.7,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.016715310928732685,0.07775733196437305,0.005766801054773511,0.94,1.0,0.9832846890712673
s1_0.5,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,0.5,1.0,0.25,1.0,0.25,-0.016207754400564323,0.07752362458182326,0.005747221065594462,0.94,1.0,0.9837922455994357
s1_1.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,1.0,1.0,0.25,1.0,0.25,-0.015698776513848545,0.07818223969574559,0.005866011019811263,0.94,1.0,0.9843012234861515
s1_2.0,200,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.7,2.0,1.0,0.25,1.0,0.25,-0.015799617430349966,0.07820142114810451,0.005865834358637788,0.94,1.0,0.98420038256965
